6828
20150129110205,10.0.0.2,40094,10.0.0.1,5001,3,30.0-31.0,6029312,48234496
20150129110206,10.0.0.2,40094,10.0.0.1,5001,3,31.0-32.0,5636096,45088768
20150129110207,10.0.0.2,40094,10.0.0.1,5001,3,32.0-33.0,6029312,48234496
20150129110208,10.0.0.2,40094,10.0.0.1,5001,3,33.0-34.0,5898240,47185920
20150129110209,10.0.0.2,40094,10.0.0.1,5001,3,34.0-35.0,5767168,46137344
20150129110210,10.0.0.2,40094,10.0.0.1,5001,3,35.0-36.0,6029312,48234496
20150129110211,10.0.0.2,40094,10.0.0.1,5001,3,36.0-37.0,6029312,48234496
20150129110212,10.0.0.2,40094,10.0.0.1,5001,3,37.0-38.0,6029312,48234496
20150129110213,10.0.0.2,40094,10.0.0.1,5001,3,38.0-39.0,5373952,42991616
20150129110214,10.0.0.2,40094,10.0.0.1,5001,3,39.0-40.0,5505024,44040192
20150129110215,10.0.0.2,40094,10.0.0.1,5001,3,40.0-41.0,5767168,46137344
20150129110216,10.0.0.2,40094,10.0.0.1,5001,3,41.0-42.0,6029312,48234496
20150129110217,10.0.0.2,40094,10.0.0.1,5001,3,42.0-43.0,6029312,48234496
20150129110218,10.0.0.2,40094,10.0.0.1,5001,3,43.0-44.0,5898240,47185920
20150129110219,10.0.0.2,40094,10.0.0.1,5001,3,44.0-45.0,5898240,47185920
20150129110220,10.0.0.2,40094,10.0.0.1,5001,3,45.0-46.0,6029312,48234496
20150129110221,10.0.0.2,40094,10.0.0.1,5001,3,46.0-47.0,5767168,46137344
20150129110222,10.0.0.2,40094,10.0.0.1,5001,3,47.0-48.0,5767168,46137344
20150129110223,10.0.0.2,40094,10.0.0.1,5001,3,48.0-49.0,6029312,48234496
20150129110224,10.0.0.2,40094,10.0.0.1,5001,3,49.0-50.0,6029312,48234496
20150129110225,10.0.0.2,40094,10.0.0.1,5001,3,50.0-51.0,6029312,48234496
20150129110226,10.0.0.2,40094,10.0.0.1,5001,3,51.0-52.0,5898240,47185920
20150129110227,10.0.0.2,40094,10.0.0.1,5001,3,52.0-53.0,6029312,48234496
20150129110228,10.0.0.2,40094,10.0.0.1,5001,3,53.0-54.0,5767168,46137344
20150129110229,10.0.0.2,40094,10.0.0.1,5001,3,54.0-55.0,6160384,49283072
20150129110230,10.0.0.2,40094,10.0.0.1,5001,3,55.0-56.0,5898240,47185920
20150129110231,10.0.0.2,40094,10.0.0.1,5001,3,56.0-57.0,5767168,46137344
20150129110232,10.0.0.2,40094,10.0.0.1,5001,3,57.0-58.0,6160384,49283072
20150129110233,10.0.0.2,40094,10.0.0.1,5001,3,58.0-59.0,6029312,48234496
20150129110234,10.0.0.2,40094,10.0.0.1,5001,3,59.0-60.0,5898240,47185920
20150129110234,10.0.0.2,40094,10.0.0.1,5001,3,0.0-60.0,332791808,44346952
