6296
20150129105714,10.0.0.2,40088,10.0.0.1,5001,3,43.0-44.0,4194304,33554432
20150129105715,10.0.0.2,40088,10.0.0.1,5001,3,44.0-45.0,4849664,38797312
20150129105716,10.0.0.2,40088,10.0.0.1,5001,3,45.0-46.0,4849664,38797312
20150129105717,10.0.0.2,40088,10.0.0.1,5001,3,46.0-47.0,5505024,44040192
20150129105718,10.0.0.2,40088,10.0.0.1,5001,3,47.0-48.0,5636096,45088768
20150129105719,10.0.0.2,40088,10.0.0.1,5001,3,48.0-49.0,5767168,46137344
20150129105720,10.0.0.2,40088,10.0.0.1,5001,3,49.0-50.0,5898240,47185920
20150129105721,10.0.0.2,40088,10.0.0.1,5001,3,50.0-51.0,5898240,47185920
20150129105722,10.0.0.2,40088,10.0.0.1,5001,3,51.0-52.0,5636096,45088768
20150129105723,10.0.0.2,40088,10.0.0.1,5001,3,52.0-53.0,5767168,46137344
20150129105724,10.0.0.2,40088,10.0.0.1,5001,3,53.0-54.0,6029312,48234496
20150129105725,10.0.0.2,40088,10.0.0.1,5001,3,54.0-55.0,5898240,47185920
20150129105726,10.0.0.2,40088,10.0.0.1,5001,3,55.0-56.0,6029312,48234496
20150129105727,10.0.0.2,40088,10.0.0.1,5001,3,56.0-57.0,5898240,47185920
20150129105728,10.0.0.2,40088,10.0.0.1,5001,3,57.0-58.0,5767168,46137344
20150129105729,10.0.0.2,40088,10.0.0.1,5001,3,58.0-59.0,6160384,49283072
20150129105730,10.0.0.2,40088,10.0.0.1,5001,3,59.0-60.0,5767168,46137344
20150129105730,10.0.0.2,40088,10.0.0.1,5001,3,0.0-60.0,315752448,42094855
